F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,Target
623.25,-10110.2,2,5.3,-26.36,Rest,3931.3,16.8,Very low,92.19,47.61,-158.86,5669.07,-161.88,-10.57,-4112.93,1936.2,-1694.32,-1501.58,956.4,-3.66,-482.76,0.46,-24.09,0,94.16,-21.58,-5816.31,-329.39,4379.01,6,2.45,-15.78,-52.22,54.11
408.09,-5067.74,4,5.98,52.11,UK,4709.04,20.46,Medium,39.75,71.31,-193.82,5650.8,-48.18,-10.52,4714.47,1836.22,-1994.1,-1850.02,578.92,-26.79,478.66,1.84,-28.46,614.46,109.65,-24.56,-22918.41,-401.73,4330.41,6,67.36,-1.34,-8.26,144.35
-38.46,-11943.08,4,2.74,-303.43,USA,4882.96,27.78,Very low,70.86,65.49,-331.38,4711.74,-199.53,-8.34,-2066.05,1833.08,-1653.76,-2307.18,1916.68,14.76,-813.2,1.71,-29.96,0.04,108.16,-22.16,1101.33,132.42,4556.34,3,37.7,-5.18,-86.4,343
62.76,-13021.48,4,15.12,-261.97,Rest,4634.16,30.03,Very high,69.39,88.2,-169.62,674.46,7.41,-10.92,2228.89,2479.4,-1957.02,-1634.32,-82.86,8.88,-1499.9,2.34,-26.34,0.12,92.08,-19.6,-24265.5,-134.11,4200.9,5,76.23,-5.74,-75.97,729.51
322.44,-5855.95,4,4.14,-282.34,Europe,3935.54,21.27,Very high,55.29,79.23,-229.96,5047.38,29.01,-12.21,4311.41,1778.18,-2900.34,-1794.42,-251.42,20.4,-228.24,4.94,-29.91,1.34,66.68,-29.78,1966.47,-51.09,5274.21,4,41.92,18.78,-34.85,97.76
259.71,-11224.78,5,3.66,-380.72,Rest,3738.22,23.58,Medium,69.18,71.94,-193.64,5146.02,-59.43,-8.03,2371.98,1568,-2293.32,-2028.76,950.96,0.93,-1292.54,8.51,-30.2,2.76,100.86,4.84,-2657.85,-415.05,4162.53,5,63.28,-9.46,-62.25,28.46
149.43,-9946.96,3,6,-863.26,Europe,4399.76,14.61,High,62.25,60.75,-260.24,7073.28,-149.79,-6.33,3412.33,3189.98,-2238.32,-1730.68,2564.28,-17.7,-2834.26,7.69,-30.69,6.24,131.04,-23.96,-7014.12,-624.37,3952.56,4,56.66,-2.06,-44.75,-8.93
281.64,-14210.59,3,5.88,-183.04,UK,4703.44,21.69,Low,78.45,58.77,-121.2,4541.82,-29.73,-6.51,-167.12,2942.04,-1639.02,-1920.54,571.48,6.87,-576.72,5.54,-29.34,0.22,105.35,-25.22,-3642.27,-160.24,5292.33,6,20.85,-9.1,-72.83,-8.93
505.86,-10473.53,4,1.84,-530.9,Europe,5297.58,20.1,Medium,53.49,62.04,-86.42,4267.8,-0.27,-15.98,4434.85,1693.08,-730.6,-491.68,1569.6,1.8,-1531.34,3.06,-29.91,0.08,115.26,-33.94,10189.71,-448.42,4639.77,3,99.32,-2.7,-34.63,124.35
171.93,-15232.33,4,7.5,-169.02,USA,1845.64,3.21,Medium,61.62,92.85,-173.14,4647.21,-350.49,-8.52,-2744.69,1643.7,-970.76,-2481.64,-141.26,2.88,-444.1,5.22,-27.89,6.26,120.36,-14.66,-8136.72,-327.84,5495.91,3,91.96,-4.06,-6.96,72.46
94.62,-7476.65,5,8.48,-368.76,Rest,4861.22,23.1,Very low,79.44,72.39,-82.38,5209.11,-69,-12.85,6657.95,3043.72,-2070.04,-1921.08,683.98,0.03,-1838.14,3.48,-44.02,17.4,130.38,-17.54,-1881.27,137.05,5802.09,4,71.5,-4.22,-18.59,157.19
648.63,-9297.54,6,9.84,-907.23,UK,2837.2,16.92,Medium,86.01,75.27,-140.14,6182.61,-79.38,-8.18,3565.59,1311.62,-1468.82,-2355.98,1527.62,-8.85,-508.08,5.6,-29.46,11.28,44.44,-35.5,3449.25,985.71,4323.42,2,41.46,-11.08,2.68,365.14
343.47,-9803.55,3,16.5,-472.7,USA,3033.66,37.5,High,48.63,61.89,-243.16,2520.69,-86.31,-9.29,2573.09,1759.34,-1185.04,-1748.24,-340.58,4.83,154.12,1.98,-26.48,0.14,172.48,-23.26,-13184.88,-763.69,5313.24,0,5.91,-11.54,-66.66,623.65
281.76,-9201.01,7,3.8,-557.5,UK,4431.94,11.55,Medium,68.13,46.08,-206.02,4298.85,-67.95,-6.25,-1020.25,1500.06,-2012.72,-1437.06,-81.06,-0.93,-1037.5,3.96,-25.49,0.08,58.92,-18.02,11929.86,-197.6,2775.18,3,51.5,-11.52,-15.44,425.77
457.11,-6544.65,5,2.58,141.28,UK,3961.26,13.32,Low,55.98,68.31,-134.18,5527.89,-66.51,-6.82,1695.78,2273.7,-1098.52,-1365.16,1172.36,-6.48,-1010.96,5.74,-29.82,21.3,64.15,-24.64,100.98,-621.86,3207.06,4,56.88,-9.86,-37.57,-8.93
471.12,-13049.73,4,4.96,-459.87,Europe,4204.3,22.56,Medium,72.45,77.76,-27.7,4290.36,62.04,-7.03,3991.58,1181.08,-1562.98,-1292.16,481.44,7.08,-1319.68,1.61,-27.94,33.58,107.31,-27.52,-15970.17,-465.18,6712.17,0,47.36,3.22,-1.03,312.45
219.51,-13347.76,4,5.92,-21.02,USA,6101.58,5.67,High,58.68,69.96,-243.46,4296.63,-132.12,-11.17,3174.36,1958.82,-1883.86,-1612.44,1681.16,6.12,-220.78,3.13,-29.12,1.34,76.07,-27.48,-13305.09,-695.26,3841.98,6,63.08,4.72,-66.13,42.05
415.32,-12826.11,5,8.56,-228.45,UK,5103.72,17.79,Very high,56.64,78,-124.48,6774.27,159.15,-4.25,3722.22,1942.24,-889.42,-1976.34,696.24,5.79,-278.06,3.26,-35.65,0.6,122.8,-25.74,5452.08,-438.79,4691.94,5,42.48,12.8,-41.2,449.98
291.09,-9402.48,7,6,-266.97,USA,4686.32,4.59,Low,61.08,68.01,-229.24,4367.1,-128.04,-5.67,4975.11,1962.5,-459.18,-2429.98,1021.18,0.51,-361.8,4.06,-29.41,6.28,148.74,-15.64,-2093.52,-433.34,4773.21,5,51.26,-8.72,-37.12,12.64
399.27,-14413.51,3,14.62,-472.97,UK,3255.26,26.67,Medium,79.2,65.76,-173.82,1519.2,-189.93,-11.89,-1341.78,2160.9,-1670.88,-1731.62,1771.48,9.99,-785.04,3.18,-33.27,0.12,50.75,-26.62,-7106.73,-335.87,4290.78,2,47.82,-28.58,-15.51,530.15
385.92,-9237.49,7,6.84,-19.75,USA,4143.6,19.02,Medium,54.45,60.36,-92.72,3352.2,-35.25,-5.34,1781.63,1750.66,-1653.26,-2718.74,402.76,-19.29,-157.98,1.92,-34.43,0.5,150.32,-14.54,-14446.14,-302.33,3581.85,3,65.9,-4.54,-4.48,414.11
366.33,-8004.01,6,8.66,-213.73,Europe,3903.58,22.02,Very high,67.98,54.09,-225.04,3465.69,-40.05,-13.2,-346.8,1441.74,-2009.22,-1549.08,665.14,1.56,-467.46,13.58,-33.21,0.22,167.72,-32.26,2703.06,0.27,4597.59,5,23.36,11.2,-23.6,-8.93
153.36,-8026.59,2,3.82,-608.25,UK,8479.3,7.8,Very low,75.51,75.66,-228.78,3255.18,-203.7,-6.98,1189.13,2093.5,-1176.08,-1346.28,892.4,0.18,508.82,4.17,-28,788.76,131.5,-29.52,-1568.19,-886.95,5892.48,1,103.49,-2.16,17.36,-8.93
88.29,-10329.3,5,7.74,-51.06,UK,3930.52,6.27,Very low,57.45,89.25,-213.08,5073.51,-108.93,-4.11,5252.38,1300.7,-615.58,-1399.3,832.32,2.52,532.64,1.19,-30.36,2.62,152.62,-29.26,-22614.09,-340.25,4077.84,2,38.25,-1.36,-97.66,204
341.61,-13227.01,4,11.72,-245.56,USA,4218.18,21.78,Very high,77.79,49.65,-128.42,4953.48,7.62,-9.67,2059.02,2112.16,-2228.38,-2008.52,1003.34,-2.43,-1596.78,1.38,-19.12,0.08,155.13,-28.98,9145.86,-409.79,5229.27,6,95.29,21.62,-66.2,338.38
372.99,-11457.16,6,1.62,-132.59,USA,4710.54,10.59,Low,65.22,42.09,-195.8,3405.24,-155.25,-11.76,6908.15,3015.24,-1323.48,-938.86,-89.34,7.41,-788.7,4.03,-27.8,237.06,123.42,-20.88,-4353.06,-405.32,5711.91,5,44.79,-10.28,-103.33,43.54
416.46,-11596.39,5,4.54,-796.86,Europe,4980.46,16.08,Very low,66.21,49.65,-202.48,5052.66,-92.52,-8.68,-2057.23,1441,-1050.64,-2737.5,1206.8,-9.15,-388.84,1.79,-29.2,5.2,116.59,-26.88,12045.36,-406.57,4367.94,6,71.96,-9.04,-35.94,49.62
298.53,-13423.78,3,15.88,67.08,Europe,6112.7,-1.17,Low,51.42,66.87,-182.64,3819.54,-46.59,-6.3,-295.54,754.92,-424.88,-1822.68,1041.74,-11.64,-704.1,2.74,-25.41,0.16,129.67,-21.04,5936.07,-500.78,3146.58,4,56.67,5.24,-89.02,-8.93
265.05,-13859.86,2,8.82,-267.39,Rest,4783.66,27.24,High,84.75,78.33,-240.06,2967.93,-282.99,-6.55,4950.3,1581.2,-1956.06,-2826.52,1454.52,3,-1215.18,11.22,-29.92,5.48,111.25,-16.14,-3178.02,-622.71,3332.25,7,40.15,-4.02,-78.38,-8.93
529.05,-12856.57,2,15.68,-343.6,Europe,4514.32,27.48,Very low,81.3,70.71,-150.24,4003.65,-165.84,-5,2201.64,2042.66,-1179.3,-2179.42,1575.4,-5.64,-980.98,1.02,-32.48,3.5,103.7,-22.66,3327.96,-670.92,4302.06,6,3.37,-7.08,-97.55,51.23
592.56,-7457.47,4,5.46,-39.69,Rest,2738.2,22.26,Very high,81.45,58.95,-177.92,4651.92,-103.5,-10.87,1053.93,1562.66,-2502.86,-2604.96,571.94,0.96,546.04,6.19,-28.6,5.9,105.45,-19.22,-3696.75,-108.89,3637.38,5,49.79,-10.74,-50.83,268.62
667.05,-4233.99,8,1.48,-442.93,USA,6769.7,19.32,High,65.13,71.19,-213.84,4456.26,-136.29,-8.44,960.03,1301.54,-627.98,-1164.14,348.4,3.57,-1408.02,3.62,-26.66,0,122.14,-11.5,-6439.26,-294.67,4823.88,6,66.35,4.68,-30.57,271.79
447.33,-11498.18,3,10.98,-1122.52,USA,4473.9,18.39,High,82.26,49.11,-185.34,5371.86,21.63,-11.76,3974.4,1484.72,-557.62,-2561.6,-99.62,2.46,-52.96,1.44,-31.76,0.2,150.53,-5.9,15384.84,-367.6,2252.94,5,38.7,6.6,-66.81,225.6
313.17,-15505.96,4,9.22,317.59,Europe,2535.54,19.17,Very high,63.96,79.8,-59.9,4293.09,-115.17,-3.39,6620.85,1980.98,-2043.04,-1990.38,938.2,3.09,-1233.4,1.98,-32.88,8.8,76.17,-26.16,6638.91,-360.1,3144.81,6,56.29,-15.88,-66.53,140.54
222.72,-11580.12,3,9.12,-504.3,UK,5058.18,14.04,Medium,61.5,54.81,-187.2,3199.5,-94.98,-7.04,-2360.94,2360.98,-963.3,-2677.86,224.64,5.64,32.56,8.91,-33.25,2.56,119.63,-29.64,-11500.05,-793.93,4060.89,4,89.2,-14.88,-59.18,-8.93
344.91,-12494.83,4,0.1,-60.11,USA,4779.26,22.17,Very high,81.6,84.99,-188.6,4352.82,-152.73,-15.79,2756.05,1244.42,-1047.1,-1084.6,2164.9,-20.79,468.8,3.7,-23.18,1.78,79.54,-25.3,1029.18,-276.39,4007.79,3,47.43,-7.3,-78.16,379.33
278.43,-14764.23,4,5,-829.59,UK,3023.12,11.64,High,48.63,63.87,-114.68,4089.99,-196.98,-11.77,1751.17,2131.68,-1832.86,-2138.9,-305.86,-1.74,-140.84,7.46,-35.48,4.22,113.96,-18.52,-1468.95,-161.98,4185.63,1,82.35,-5,44.45,252.41
301.14,-11217.16,4,9.02,-89.62,Europe,4417.32,0.69,Medium,68.46,67.62,-165.5,2276.67,-134.58,-15.54,8850.54,1312.06,-1504.32,-1418.48,-266.02,-0.24,-836.48,3.72,-23.86,7.46,199.7,-34.34,4329.45,-96.38,3359.22,5,105.94,-21.48,-59.74,-8.93
340.41,-7971.01,4,5.2,-500.12,Rest,4337.44,-4.65,Medium,67.86,43.5,-193.84,3652.53,-108.57,-3.84,679.88,2665.88,-2079.48,-1480.9,1288.24,5.7,326.52,0.05,-28.94,2.82,114.21,-16.52,-14037.33,-907.61,965.34,2,55.22,-6.22,-85.98,272.79
371.46,-3357.68,4,4.72,-228.2,UK,3902.2,15.42,Low,67.47,64.53,-133.7,4549.05,-72.42,-1.8,-2214.52,2408.88,-1018.22,-2085.36,1089.42,2.64,-804.42,2.46,-27.3,5.92,158.6,-19.82,-9126.75,-222.25,4417.59,8,76.27,-3.2,-63.49,-8.93
278.94,-9448.03,5,2.18,-479.94,UK,5091.26,16.23,Very high,77.52,67.38,-219.42,5829.75,145.8,-10.9,-832.41,1954.56,-1301.56,-1623.6,1275.84,3.03,-736.66,1.63,-28.52,0.06,144.09,-22.62,-21357.78,334.28,3342.75,6,67.55,-4.22,25.03,466.26
232.56,-8172.4,2,9.54,-445.46,Europe,5423.42,16.65,Very low,63.99,39.69,-257.26,4258.71,49.83,-3.58,1002.28,3487.6,-1981.7,-2025.78,373.72,11.49,-184.6,0.97,-30.84,102.4,152.2,-17.74,626.16,-167.5,3759.96,5,47.05,-1.74,-33.4,10.19
565.11,-8966.75,1,6.8,271.71,Rest,5056.22,25.29,Very high,71.43,56.52,-237.74,4359.21,162.15,-8.82,3541.58,2935.92,-1251.26,-2204.9,694.5,-0.12,-760.4,0.63,-29.47,0.68,181.77,-23.18,-3785.55,-233.21,2935.92,4,37.13,-6.16,-19.07,669.63
289.56,-6758.31,4,5.96,-424.59,UK,5247.62,10.71,High,77.85,66.09,-153.44,3577.59,-146.31,-13.08,520.44,2007.76,-1043.7,-2466.7,690,-7.05,362.78,3.5,-28.92,261.86,95.86,-33.58,-38143.92,-1009.91,4259.16,4,-8.2,-6.48,-51.33,175.2
330.21,-10238.76,6,10.54,-776.64,UK,4418.18,1.74,Very high,55.29,53.73,-219.36,3850.47,-122.01,-7.11,5413.81,1280.48,-918.82,-1855.86,1690.94,17.22,-1101.24,4.52,-30.6,0.66,134.81,-22.88,13463.4,-43.14,5094.39,3,47.79,-11.6,-51.14,231.12
327.24,-14333.28,1,1.8,-51.24,USA,4494.84,10.8,Low,66.06,50.73,-154.98,4388.1,-28.41,-9.08,1826.52,2331.28,-1028.54,-2706.22,1249.4,-3.21,-677.38,4.73,-33.04,26.78,111.76,-34.28,-1245.84,-709.08,5573.19,3,73.64,-9.9,-61.47,-8.93
470.16,-6256.74,2,1.36,-331.19,Rest,6281.04,12.66,High,63.39,44.76,-40.24,4391.19,27,-8.67,3988.58,1392.58,-1666.72,-1072.38,498.26,2.13,-1312.88,10.58,-28.01,3.42,112.05,-21.02,-7236.78,-614.71,4333.59,5,72.76,3.52,-33.72,-8.93
321.27,-5012.02,9,6.44,-600.55,Rest,3643.48,29.46,Very high,65.67,66.72,-152.26,3567.51,-155.61,-8.02,4408.9,2389.6,-1984.54,-2158.88,225.28,-20.22,81.3,4.79,-27.74,2.24,48.94,-25.32,-4461.06,-682.49,3151.62,1,50.1,-6.22,-31.56,750
203.88,-9868.29,2,2.92,-395.23,USA,4430.82,-2.61,Very low,82.89,71.28,-256.54,5047.08,-10.11,-7.39,1718.14,1008.94,-2005.38,-1696.86,-254.84,7.41,-204.06,4.66,-30.45,1.08,87.02,-21.74,-16891.62,-529.38,5458.53,4,46.41,2.42,2.61,-8.93
344.43,-15239.7,6,14.78,-69.38,Europe,4259.48,18.93,Very high,67.68,70.14,-304.84,4376.61,-173.58,-12.41,3750.67,2084.22,-2380.56,-747.78,-69.72,20.67,152.08,1.7,-29.56,0.12,150.22,-29.18,6122.91,-74.77,6543.24,6,82.51,-9,-54.53,216.65
326.52,-9545.61,4,10.46,-399.55,USA,4797.6,20.73,Low,65.28,64.08,-267.84,3824.37,103.92,-8.05,-599.23,2066.24,-2575.38,-1207.7,1027.86,4.47,-67.48,2.86,-35.59,1.86,81.3,-29.22,-12695.16,-53.76,3500.79,4,85.95,-1.4,-20.37,195.48
488.1,-10792.1,3,15.02,360.16,USA,4035.98,14.67,Very low,65.79,44.46,-185.42,3366.96,-278.31,-5.5,3432.28,2085.42,-602.48,-2755.34,385.9,-4.8,-753.96,0.58,-28.62,0.86,32.67,-17.42,-14129.13,-74.1,4462.5,6,29.54,-4.4,-57.16,20.17
550.5,-7566.99,4,10.14,-641.42,UK,4949.14,14.55,Very high,49.02,62.49,-191.64,6626.22,49.89,-5.13,3140.72,2234.96,-1673.82,-640.64,1443.66,3.48,-230.08,2.24,-29.72,13.16,125.79,-21.28,2344.17,-100.62,4553.31,4,67.15,-9.34,-6.35,416.41
393.51,-9804.6,4,6.56,-476.82,USA,6145.28,25.23,Very low,76.77,86.22,-191.62,4168.41,-133.05,-3.95,3317.47,1708.44,-1404.54,-1984.84,765.94,-5.25,-345.5,2.23,-30.01,0.04,130.04,-20.36,-7192.8,-675.3,5903.67,5,27.26,-3.28,-54.85,146.75
306.69,-11761.82,2,5.74,-273,USA,4463.08,5.19,Very high,61.62,71.55,-179.8,6605.88,82.77,-10.08,1137.45,2393.46,-1663.36,-1341.38,1620.08,19.89,-995.22,2.75,-41.32,0.18,89.24,-22.98,-750.03,-41.82,2549.46,5,139.1,-2.1,-28.63,68.75
170.01,-8195.9,2,9.9,-437.49,USA,4424.9,6.84,High,52.98,37.05,-208.3,2613.84,-175.83,-6.93,404.03,1314.56,-1562.84,-1326.24,-35.9,-15.03,-870.96,7.03,-33.11,0.08,69.96,-2.4,-11155.74,-30.98,5014.41,4,24.38,-7.64,-57.42,-8.93
361.56,-11018.94,5,7.44,-295.44,UK,5717.32,7.56,High,68.19,80.49,-188.44,4558.65,-165.75,-10.4,-886.53,1603.98,-2769.46,-3173.7,169.42,8.58,-197.24,5.6,-26.61,63.74,49.68,-23.38,-33810.42,-506.79,8477.04,3,79.66,-12.86,-64.72,194.77
314.7,-8471.97,3,14.66,-367.11,USA,5399.62,6.99,High,70.14,68.1,-132.7,6190.68,-72.63,-9.77,3658.41,2557.28,-1972.46,-879.54,1502.66,10.17,67.88,1.21,-34.9,1.4,130.79,-26.24,38965.44,-685.33,2910.45,3,64.68,1.62,-62.33,180.14
207.93,-10534.75,4,22.56,-474.42,UK,4099.6,13.38,Very high,80.37,70.86,-271.4,5550,-267.69,-13.21,4096.43,2012.98,-660.64,-2827.86,722.06,1.02,-1669.22,2.31,-25.45,0.46,140.94,-23.56,17359.32,-178.41,4623.21,3,34.98,-2.12,-6.62,462.58
349.14,-16947.23,2,1.74,-179.19,Rest,4705.26,20.22,Very high,59.88,56.52,-234.04,6693.99,-47.55,-8.5,109.03,2279.98,-1705.98,-2353.26,1079.14,-14.82,-133,3.91,-26.4,0.66,111.3,-27.88,-8557.38,-515.81,9048.36,1,71.84,-7.16,-51.77,724.08
455.28,-10867.43,1,5.94,-255.42,Europe,4604.5,9.36,Very low,64.08,53.67,-119.68,6110.49,-50.19,-6.64,4392.79,2422.26,-1292.76,-1986.02,-358.64,2.01,-657.14,3.44,-27.65,0,71.37,-11.62,14604.48,-447.78,5241.06,8,74.64,-8.62,-72.46,-8.93
296.64,-9865.28,4,5.82,-255.9,Rest,5706.66,13.02,Low,66.03,50.28,-122.82,5139.03,65.43,-11.06,-761.5,2471.14,-1966.16,-1832.94,465.36,10.38,-1716.4,0.75,-25.44,8.9,115.27,-19.6,-28980.48,-561.46,5683.86,2,71.33,-5.26,-58.34,618.96
247.41,-10713.07,3,1.34,-152.72,UK,4862.14,5.49,High,51.27,38.25,-217.34,4496.01,-66.99,-6.73,3726.27,1237.7,-1469.36,-2201.94,1236.18,-12.84,-764.8,0.93,-25.53,0.12,233.68,-1.3,512.79,-183.81,4487.94,2,89.36,-3.76,-72.14,383.15
265.8,-4831.76,4,5.54,26.97,Rest,4627.94,30.39,Medium,78.6,68.58,-218.4,5629.86,-76.44,-5.59,8009.49,2735.34,-1919.66,-2764.18,594.76,-10.86,-113.2,8.71,-20.94,435.98,117.25,-19.02,2784.96,-345.52,2784.9,3,34.64,11.3,-68.1,54.92
310.77,-13201.96,3,1.48,-137.5,Europe,4595.66,17.46,Medium,81.15,56.67,-170.58,5326.38,-114.03,-10.69,415.56,1647.42,-2762.42,-2861.64,1506.9,4.14,-1150.58,5.38,-28.18,0.18,49.24,-19.86,-6430.59,-265.51,3535.2,5,61.81,-4.42,-62.15,17.32
337.08,-10026.25,5,4.4,67.66,UK,5616.96,16.71,Low,53.22,85.83,-164.26,4742.7,-135.6,-5.98,-559.28,1411.86,-1795.68,-1700.98,2259.9,2.31,-466.2,3.03,-39.07,1.16,142.51,-25.1,6974.67,-307.52,4418.52,3,40.02,-1.96,-23.58,372.77
311.22,-7984.18,3,20.74,-93.32,Europe,4670.8,5.94,High,57.78,56.01,-117.12,4927.95,23.07,-9.91,4890.35,1094,-2025.04,-1283.32,-52.26,6,-181.34,4.31,-29.26,1.86,125,-28.52,32342.7,-756.72,4346.76,5,61.95,1.7,-77.7,-8.93
315.63,-8283.07,1,14.06,-664.52,UK,3695.6,19.56,Low,70.44,45.42,-282.58,5158.65,-134.49,-5.7,-6970.45,1121.7,-1390.3,-1714.44,538.66,13.8,-387.2,6.71,-27.92,0.08,146.12,-29.82,-28305.51,-1030.87,1291.14,7,89.32,-3.26,-83.59,-8.93
356.64,-8731.24,5,5.34,210.31,USA,4469.28,13.32,Very high,68.4,73.83,-158.38,3444.93,102.57,-10.41,-1263.66,1509.66,-1209.96,-2329.38,159.2,-4.74,195.42,2.55,-23.92,0.88,97.9,-40.22,-4002.66,23.36,1090.41,4,68.63,-14.76,-19.56,324.41
289.77,-9183.39,3,6.68,-365.76,UK,4175.06,9.54,Medium,66.93,83.82,-177.62,5290.26,-160.02,-9.4,1846.95,1133.76,-1379.6,-1243.16,-248.94,-6.27,-245.6,3.96,-34.28,9.6,111.52,-15.02,-159.93,-479.94,5034.63,7,57.84,-10.48,-54,-8.93
353.22,-10847.54,3,11.74,-378.68,USA,3657.06,11.22,Very low,64.14,40.38,-105.58,4306.2,-96.33,-9.72,-2738.85,1279.2,-999,-1271.62,710.26,-3.48,-1549.5,0.66,-27.2,0.34,104.31,-16.84,10184.7,127.19,2927.16,4,33.22,-7.58,-56.58,116.72
168.51,-8885.48,4,5.32,-351.72,UK,3979.12,4.92,High,58.26,83.7,-175.18,3620.79,-124.74,-10.21,812.82,1304.9,-1764.24,-1832.6,814.48,-18.48,-552.96,2.98,-29.91,0.28,130.71,-21.78,-6652.83,103.38,2414.34,3,-3.35,-5.68,5.52,209.7
530.28,-12883.59,4,7.86,-126.67,UK,3418.92,5.88,Very low,48.63,63.99,-213.3,5131.26,-51.78,-9.01,2136.05,1003.92,-1553.14,-2169.46,669.12,8.88,-1512.88,3.32,-31.12,7.38,142.98,-17.66,-1635.75,-353.42,3769.11,4,55.18,-6.24,-112.72,-8.93
614.28,-6101.76,8,10.34,-111.63,USA,4169.7,20.25,Medium,59.91,74.91,-156.52,3122.13,-191.58,-7.42,7189.94,2219.02,-1191.3,-1668.54,408.82,-0.87,731.96,3.43,-34.39,17.68,104.75,-15.72,-1122.09,-731.26,3172.98,3,71.83,-5.18,-11.21,341.13
239.4,-5939.01,3,7.3,34.67,Rest,4023.64,17.34,Very high,60.36,70.41,-171.08,5273.79,-98.28,-3.52,3109.68,1731.94,-1632.54,-1919.94,719.54,-9.48,-810.1,1.81,-28.39,0.4,163.35,-1.88,2180.91,20.49,5837.67,2,48.27,-16.56,-17.08,685.77
371.79,-2674.55,3,14.56,-315.44,USA,4244.72,-2.85,High,67.71,63.99,-179.06,5445.75,-51.9,-10.87,3344.33,2515.32,-1726.52,-2099.86,1267.4,-2.28,517.56,6.32,-32.88,0.22,138.49,-18.38,16604.46,-194.74,4626.6,5,1.16,-3.14,-69.43,-8.93
292.89,-8746.62,2,6.2,-17.65,Rest,4328.52,19.56,Very high,49.17,91.59,-168,5356.5,22.32,-7.18,-385.13,1964.56,-1418.82,-1732.06,1452.86,7.74,427.16,5.23,-32.47,0.74,139.88,-22.16,-8147.61,-582.09,5194.59,5,41.79,-8.82,8.68,138.2
351.21,-8591.93,1,4.06,-356.86,Rest,5728.84,11.07,Medium,58.44,63.09,-181.08,4223.37,-154.44,-9.42,1296.7,663.84,-1782.64,-2340.38,667.4,-24.45,610.4,4.53,-28.21,53.7,91.01,-30.7,-12394.83,-569.44,4266.9,6,51.94,-18.6,-131.11,-8.93
585.75,-8092.84,3,10.32,-120.41,UK,4014.62,9.21,High,65.37,41.16,-99.68,3120.18,-264.15,-3.58,1604.7,1539.66,-3056.44,-1747.62,1222.78,-5.61,-303.8,6.02,-28.31,0.44,175.49,-24.6,-7475.79,92.05,4146.57,1,115.55,-7.2,-75.9,109.96
286.56,-13235.68,3,2.74,-414.01,Rest,4152.12,11.25,Low,57.78,44.13,-184.18,6657.87,-6.6,-5.12,1652.57,920.56,-1060.22,-716.8,255.16,10.83,164.32,1.06,-30.67,1.5,101.21,-21.6,-13918.92,-835.9,1190.55,3,59.7,-0.38,-27.61,354.12
319.5,-12338.03,3,11.46,-643.38,USA,3768.38,26.46,Medium,71.28,67.08,-184.52,6194.64,-90.81,-9.07,-799.71,2421.38,-1364.08,-902.52,439.48,5.04,325.6,5.73,-27.93,0.52,117.16,-23.08,5712.09,-1008.71,3512.82,2,35.21,-2.82,10.72,262.22
258.51,-12058.18,3,8.3,-135.97,USA,4563.26,9.57,Low,81.45,70.83,-140.8,4770.57,13.98,-9.81,6112.5,1268.16,-1326.78,-1790.74,738.3,-0.18,405.08,3.72,-26.32,0.02,124.2,-19.24,-11784.84,-430.39,4259.79,5,45.86,1.46,-64.34,-8.93
553.5,-8430.51,4,6.74,-636.88,USA,4292.44,29.7,Very low,60.81,67.44,-192.32,4844.58,9.51,-7.44,4556.93,1660.36,-1756.66,-2180,499.76,-10.95,251.56,9.69,-20.92,0.02,226.62,-31.94,10964.04,-821.63,4467.72,4,37.7,-1.3,-50.71,-8.93
355.26,-8857.03,6,2.32,-309.15,Europe,4055.74,26.64,Medium,78.78,66.78,-113.76,4762.95,-97.53,-12.37,2538.99,1255.08,-2275,-2217.74,676.3,-7.17,-783.64,3.88,-28.97,0,166.56,-23.72,-16633.35,-432.99,4504.68,4,45.45,-3.96,-48.5,174.52
461.07,-9402.33,5,7.6,-145.72,USA,4217.24,17.61,Medium,74.16,70.23,-193.44,4862.58,-44.25,-8.4,1799.41,1067.98,-586.22,-2051.9,7.34,-5.97,-102.68,6.09,-16.23,30,55.79,-1.28,9063.18,-264.28,5026.38,6,11.44,-3.78,-51.36,17.91
190.29,-10420.29,5,6.02,-180.48,UK,4366.06,-0.3,Medium,59.28,69.36,-115.78,4226.7,-251.25,-7.21,1573.75,2455.24,-667.5,-1191.62,487.48,-28.62,-1124.16,0.96,-30.18,0.74,155.62,-27.1,691.02,-732.27,4483.74,2,74.86,-10.56,-82.49,347.33
550.92,-9541.13,9,9.6,-465,UK,4422.38,6.18,Low,50.61,65.64,-145.92,6314.85,-64.02,-11.21,-2610.51,1611.16,-1402.68,-2136.5,1246.84,14.79,-476.06,0.42,-32.28,8.62,121.1,3.94,-24589.71,-698.77,6128.85,6,84.72,-7.3,-104.91,420.82
323.82,-7360.97,4,3.52,36.81,Rest,3708.98,13.08,Medium,74.01,60.78,-234.08,4521.36,-14.97,-12.64,2093.66,2332.4,-2386.02,-2481.38,420.78,7.8,-359.64,1.68,-37.29,0.34,186.2,-22.34,-38294.52,-520.79,3112.11,3,-3.9,-5.42,-27.38,457.12
